city,temperature_low,temperature_high,weather_start,weather_end,wind_level,air_quality,date
南京,0,15,7,6,2.0,141.0,2024-01-14
南京,0,7,7,7,3.0,46.0,2024-01-15
南京,7,9,6,6,3.0,37.0,2024-01-16
南京,5,9,3,2,2.0,36.0,2024-01-17
南京,4,5,2,3,2.0,34.0,2024-01-18
南京,2,4,3,8,3.0,34.0,2024-01-19
南京,1,2,5,6,3.0,88.0,2024-01-20
南京,-4,2,8,6,3.0,85.0,2024-01-21
南京,-6,-1,6,7,4.0,42.0,2024-01-22
南京,-5,0,6,1,3.0,29.0,2024-01-23
南京,-3,4,1,1,2.0,43.0,2024-01-24
南京,-2,6,1,1,2.0,58.0,2024-01-25
南京,-2,7,6,7,1.0,71.0,2024-01-26
南京,-2,8,6,1,2.0,86.0,2024-01-27
南京,0,10,1,7,1.0,99.0,2024-01-28
南京,7,11,7,3,3.0,107.0,2024-01-29
南京,8,12,7,3,1.0,104.0,2024-01-30
南京,5,8,3,3,2.0,52.0,2024-01-31
南京,0,9,1,7,1.0,,2023-12-01
南京,1,12,6,7,1.0,,2023-12-02
南京,2,13,1,7,2.0,,2023-12-03
南京,5,14,7,1,2.0,,2023-12-04
南京,7,18,7,6,2.0,,2023-12-05
南京,5,17,7,1,4.0,,2023-12-06
南京,11,20,1,1,3.0,,2023-12-07
南京,11,22,1,7,3.0,,2023-12-08
南京,11,22,6,6,2.0,,2023-12-09
南京,8,12,3,2,4.0,,2023-12-10
南京,2,5,5,6,4.0,,2023-12-11
南京,1,5,7,7,2.0,,2023-12-12
南京,5,10,3,3,2.0,,2023-12-13
南京,5,13,7,3,2.0,,2023-12-14
南京,-3,2,8,8,3.0,,2023-12-15
南京,-5,0,6,7,4.0,,2023-12-16
南京,-2,0,7,6,2.0,,2023-12-17
南京,-2,1,14,12,2.0,,2023-12-18
南京,-3,1,12,7,2.0,,2023-12-19
南京,-6,0,7,1,3.0,,2023-12-20
南京,-7,-2,1,1,3.0,,2023-12-21
南京,-4,0,1,6,2.0,,2023-12-22
南京,-4,3,6,7,1.0,,2023-12-23
南京,-4,6,7,1,2.0,,2023-12-24
南京,-2,8,1,6,1.0,,2023-12-25
南京,3,9,6,7,2.0,,2023-12-26
南京,0,12,7,1,1.0,,2023-12-27
南京,3,13,7,7,2.0,,2023-12-28
南京,5,9,7,3,2.0,,2023-12-29
南京,1,12,7,1,3.0,,2023-12-30
南京,-1,9,1,1,3.0,158.0,2023-12-31
南京,15,28,7,1,3.0,56.0,2023-11-01
南京,16,27,1,7,2.0,53.0,2023-11-02
南京,17,28,7,7,1.0,68.0,2023-11-03
南京,17,22,7,7,3.0,102.0,2023-11-04
南京,11,29,2,3,3.0,50.0,2023-11-05
南京,6,16,1,1,4.0,37.0,2023-11-06
南京,11,18,1,7,2.0,44.0,2023-11-07
南京,12,22,7,7,2.0,57.0,2023-11-08
南京,11,18,3,3,1.0,75.0,2023-11-09
南京,10,13,3,7,3.0,30.0,2023-11-10
南京,6,11,6,3,3.0,29.0,2023-11-11
南京,6,10,3,3,3.0,52.0,2023-11-12
南京,2,10,6,7,2.0,42.0,2023-11-13
南京,2,12,1,1,2.0,52.0,2023-11-14
南京,7,15,7,3,2.0,80.0,2023-11-15
南京,4,14,5,1,4.0,110.0,2023-11-16
南京,1,15,1,1,4.0,81.0,2023-11-17
南京,5,15,1,1,1.0,46.0,2023-11-18
南京,5,20,1,1,2.0,63.0,2023-11-19
南京,7,20,7,1,2.0,65.0,2023-11-20
南京,8,21,7,1,2.0,83.0,2023-11-21
南京,10,23,7,7,3.0,83.0,2023-11-22
南京,2,18,7,1,4.0,102.0,2023-11-23
南京,4,11,1,7,3.0,46.0,2023-11-24
南京,8,14,1,6,4.0,41.0,2023-11-25
南京,5,11,6,6,2.0,65.0,2023-11-26
南京,5,17,7,1,3.0,82.0,2023-11-27
南京,7,15,7,7,2.0,93.0,2023-11-28
南京,2,16,7,7,3.0,98.0,2023-11-29
南京,-1,6,6,7,3.0,35.0,2023-11-30
南京,18,26,6,7,3.0,45.0,2023-10-01
南京,19,22,6,3,3.0,29.0,2023-10-02
南京,17,18,3,6,3.0,26.0,2023-10-03
南京,18,25,6,7,3.0,35.0,2023-10-04
南京,15,24,7,7,4.0,44.0,2023-10-05
南京,16,23,7,3,3.0,33.0,2023-10-06
南京,13,16,2,3,3.0,19.0,2023-10-07
南京,14,20,6,6,2.0,31.0,2023-10-08
南京,15,24,6,6,2.0,42.0,2023-10-09
南京,14,21,6,7,2.0,70.0,2023-10-10
南京,14,23,7,7,2.0,44.0,2023-10-11
南京,17,23,6,6,2.0,46.0,2023-10-12
南京,14,23,6,7,2.0,40.0,2023-10-13
南京,14,24,7,1,2.0,58.0,2023-10-14
南京,15,26,1,1,2.0,65.0,2023-10-15
南京,14,27,1,1,2.0,66.0,2023-10-16
南京,15,26,1,1,3.0,76.0,2023-10-17
南京,16,27,1,1,2.0,86.0,2023-10-18
南京,13,27,1,3,2.0,84.0,2023-10-19
南京,9,20,1,1,3.0,34.0,2023-10-20
南京,9,21,1,7,1.0,44.0,2023-10-21
南京,12,22,7,1,2.0,53.0,2023-10-22
南京,12,23,1,1,2.0,52.0,2023-10-23
南京,15,26,1,7,1.0,62.0,2023-10-24
南京,14,24,6,7,1.0,64.0,2023-10-25
南京,15,27,7,7,1.0,74.0,2023-10-26
南京,15,22,6,6,3.0,103.0,2023-10-27
南京,14,23,6,7,3.0,43.0,2023-10-28
南京,14,24,1,1,3.0,50.0,2023-10-29
南京,15,25,6,1,2.0,58.0,2023-10-30
南京,16,28,1,7,2.0,65.0,2023-10-31
南京,20,29,6,7,3.0,38.0,2023-09-01
南京,22,29,7,7,3.0,52.0,2023-09-02
南京,23,29,6,6,2.0,46.0,2023-09-03
南京,24,29,6,7,2.0,33.0,2023-09-04
南京,24,31,3,7,3.0,30.0,2023-09-05
南京,23,30,6,7,2.0,32.0,2023-09-06
南京,23,31,6,1,3.0,49.0,2023-09-07
南京,23,31,6,1,3.0,58.0,2023-09-08
南京,22,30,6,1,3.0,50.0,2023-09-09
南京,24,30,6,7,3.0,55.0,2023-09-10
南京,24,31,6,2,2.0,70.0,2023-09-11
南京,23,26,6,4,3.0,34.0,2023-09-12
南京,21,22,3,6,3.0,17.0,2023-09-13
南京,21,24,6,6,2.0,24.0,2023-09-14
南京,22,25,6,9,2.0,30.0,2023-09-15
南京,21,26,2,7,1.0,28.0,2023-09-16
南京,23,30,6,1,1.0,48.0,2023-09-17
南京,25,32,6,7,2.0,49.0,2023-09-18
南京,25,31,6,9,2.0,51.0,2023-09-19
南京,21,24,3,6,3.0,27.0,2023-09-20
南京,19,21,3,6,2.0,25.0,2023-09-21
南京,18,19,2,9,1.0,24.0,2023-09-22
南京,18,19,2,3,2.0,24.0,2023-09-23
南京,20,22,6,6,2.0,27.0,2023-09-24
南京,21,26,6,7,2.0,41.0,2023-09-25
南京,20,27,6,6,2.0,39.0,2023-09-26
南京,22,27,6,7,2.0,46.0,2023-09-27
南京,22,27,6,6,2.0,55.0,2023-09-28
南京,20,29,6,3,1.0,61.0,2023-09-29
南京,18,23,6,7,2.0,32.0,2023-09-30
南京,25,32,6,7,3.0,26.0,2023-08-01
南京,26,33,6,7,3.0,29.0,2023-08-02
南京,26,33,7,1,3.0,29.0,2023-08-03
南京,26,34,6,7,2.0,34.0,2023-08-04
南京,27,34,6,7,2.0,51.0,2023-08-05
南京,27,35,6,9,1.0,37.0,2023-08-06
南京,26,33,6,7,3.0,28.0,2023-08-07
南京,24,32,7,7,2.0,39.0,2023-08-08
南京,25,32,6,6,2.0,35.0,2023-08-09
南京,25,34,7,7,2.0,49.0,2023-08-10
南京,25,35,7,7,2.0,84.0,2023-08-11
南京,27,37,6,7,2.0,75.0,2023-08-12
南京,26,35,10,9,1.0,48.0,2023-08-13
南京,25,31,2,7,1.0,37.0,2023-08-14
南京,25,31,2,1,2.0,38.0,2023-08-15
南京,26,33,6,7,1.0,58.0,2023-08-16
南京,24,32,7,1,2.0,54.0,2023-08-17
南京,25,32,6,7,2.0,44.0,2023-08-18
南京,26,32,6,7,3.0,39.0,2023-08-19
南京,26,32,6,7,3.0,34.0,2023-08-20
南京,25,33,6,2,3.0,38.0,2023-08-21
南京,24,27,7,6,2.0,30.0,2023-08-22
南京,23,32,6,7,2.0,46.0,2023-08-23
南京,23,32,6,7,2.0,68.0,2023-08-24
南京,26,32,7,6,2.0,72.0,2023-08-25
南京,25,31,7,6,3.0,53.0,2023-08-26
南京,24,31,6,2,3.0,27.0,2023-08-27
南京,21,25,9,6,3.0,12.0,2023-08-28
南京,22,28,6,6,2.0,29.0,2023-08-29
南京,20,24,6,6,2.0,38.0,2023-08-30
南京,19,28,6,7,2.0,41.0,2023-08-31
